Filename,Autor,Titulo Cartel,Tipo,Codigo,Tecnica,Dimensiones,,Año,Prioridad,en Colección,Cantidad,Pais,Director,Observaciones 
,Néstor Coll,Taller de crítica cinematográfica de Camagüey,Otros,,Serigrafía,51 in,76 in,1998,,,,,,
,Néstor Coll,Taller de crítica cinematográfica de Camagüey,Otros,,Serigrafía,51 in,76 in,1999,,,,,,
,Néstor Coll,2do Festival Nacional de cine en la montaña,Festivales,FE 68,Serigrafía,51 in,76 in,2006,,,,,,
,Néstor Coll,4to Festival de Cine de Montaña,Festivales,FE55,Serigrafía,51 in,76 in,2008,,,,,,
,Néstor Coll Acosta,Compramos un carro de bomberos,Filme,4383,Serigrafía,51 in,76 in,1973,,,,RDA,Hans Kratzert,
ICAIC_Carteles_20160630_1332.jpg,Néstor Coll Acosta,Ayacucho 150,Filme,5322,Serigrafía,51 in,76 in,1976,D,Cinemateca,1,Cuba ,Carlos Laplace,
,Néstor Coll Acosta,Más con menos,Filme,8576,Serigrafía,51 in,76 in,1984,,,,Cuba,Idelfonso Ramos,
,Néstor Coll Acosta,Tupac Amaru,Filme,8991,Serigrafía,51 in,76 in,1984,,,,Cuba-Perú,Federico García,
,Néstor Coll Acosta,25 aniversario de la Cinemateca,Aniversario,,Serigrafía,51 in,76 in,1985,,,,,,
,Néstor Coll Acosta,Excursión a la naturaleza,Filme,9179,Serigrafía,51 in,76 in,1985,,,,Cuba,Manuel Herrera,
,Néstor Coll Acosta,Jíbaro,Filme,,Serigrafía,51 in,76 in,1985,,,,Cuba,Daniel Díaz Torres,
,Néstor Coll Acosta,Semana de cine cubano en la URSS,Semana,SE43,Serigrafía,51 in,76 in,1985,,,,,,
,Néstor Coll Acosta,Semana de cine cubano en Venezuela,Semana,9149,Serigrafía,51 in,76 in,1985,,,,,,
,Néstor Coll Acosta,Semana de cine en Bolivia,Semana,9148,Serigrafía,51 in,76 in,1985,,,,,,
ICAIC_Carteles_20160630_1334.jpg,Néstor Coll Acosta,Seño,Filme,,Serigrafía,51 in,76 in,1986,D,Cinemateca,1,Cuba,Miguel Torres,Cino se llama concepción
,Néstor Coll Acosta,Elisa,Filme,FI1104,Serigrafía,51 in,76 in,1986,,,,Cuba,Sergio Núñez,
ICAIC_Carteles_20160629_1300.jpg,Néstor Coll Acosta,Capablanca,Filme,FI1086,Serigrafía,51 in,76 in,1987,D,Cinemateca,2,Cuba,Manuel Herrera,
ICAIC_Carteles_20160628_0975.jpg,Néstor Coll Acosta,Misión suicida,Filme,,Serigrafía,51 in,76 in,1988,C,Cinemateca,1,,,
,Néstor Coll Acosta,"Flautista contra los ninjas, El",Filme,10180,Serigrafía,51 in,76 in,1988,,,,¿,?,
,Néstor Coll Acosta,"Imperio de la fortuna, El",Filme,FI0383,Serigrafía,51 in,76 in,1988,,,,México,Arturo Ripstein,
,Néstor Coll Acosta,30 Aniversario ICAIC,Aniversario,AN30,Serigrafía,51 in,76 in,1989,,,,,,
ICAIC_Carteles_20160628_0903.jpg,Néstor Coll Acosta,Confesión a Laura,Filme,FI0472,Serigrafía,51 in,76 in,1992,C,Cinemateca,2,Colombia,Jaime Osorio,
,Néstor Coll Acosta,37 Aniversario del ICAIC,Aniversario,,Serigrafía,51 in,76 in,1996,,,,,,
,Néstor Coll Acosta,4ta Semana de cine Iberoamericano,Semana,SE27,Serigrafía,51 in,76 in,1997,,,,,,
ICAIC_Carteles_20160628_0900.jpg,Néstor Coll Acosta,Olga,Filme,FI0584,Serigrafía,51 in,76 in,2006,C,Cinemateca,2,Brasil,Jaime Monjardin,
ICAIC_Carteles_20160628_0901.jpg,Néstor Coll Acosta,¿Por qué se frotan las patitas?,Filme,,Serigrafía,51 in,76 in,2008,C,cinemateca,1,,,
ICAIC_Carteles_20160628_0904.jpg,Néstor Coll Acosta,"Borrador, El",Filme,,Serigrafía,51 in,76 in,2008,C,cinemateca,1,,,
ICAIC_Carteles_20160628_0899.jpg,Néstor Coll Acosta,"Método, El",Filme,,Serigrafía,51 in,76 in,2008,C,cinemateca,1,,,
ICAIC_Carteles_20160628_0902.jpg,Néstor Coll Acosta,"Prueba, La",Filme,,Serigrafía,51 in,76 in,2008,C,Cinemateca,1,,,
,Néstor Coll Acosta,Semana de cine noruego,Semana,,Serigrafía,51 in,76 in,2008,,,,,,
,Normando Torres,Exposición 25 FINCL,Exposiciones,,Serigrafía,51 in,76 in,2003,,,,,,
,NUDO,Bajo presión,Filme,10294,Serigrafía,51 in,76 in,1989,,,,Cuba ,Victor Casaus,
ICAIC_Carteles_20160627_0486.jpg,NUDO,Buendía,Filme,FI0393,Serigrafía,51 in,76 in,1990,A,Cinemateca,5,Cuba,Humberto Solás,
,Ochoa-Lima,Dribleando,Filme,10450,Serigrafía,51 in,76 in,1991,,,,Cuba,Mario García-Montes,
,Oliverio Funes,Goya,Filme,4391,Serigrafía,51 in,76 in,1972,,,,URSS,Konrad  Wolf,
,Oliverio Funes,"Cera Virgen, La",Filme,4431,Serigrafía,51 in,76 in,1973,,,,España,José María Forque,
ICAIC_Carteles_20160628_1086.jpg,Olivia Solís,San Ernesto nace en la higuera,Filme,FI 1279,Off-set,47.5 in,68 in,2007,F,Cinemateca,3,Cuba,Isabel Santos y Rafael Solis,
,Olivio Martínez Viera,"Huella del hombre, La",Filme,FI1077,Serigrafía,51 in,76 in,1986,,,,Cuba,Rogelio Paris,
ICAIC_Carteles_20160628_1113.jpg,Orlando Gorris,IV Muestra Itinerante de cine del Caribe El caribe y su diáspora,Muestra,MU 18,Offset,50 in,32 in,2011,F,Cinemateca,3,,,
ICAIC_Carteles_20160628_1134.jpg,Orlando Gorris,5 Muestra Itinerante de cine del Caribe,,,Serigrafía,68 in,43 in,2012,F,Cinemateca,6,,,
ICAIC_Carteles_20160628_1115.jpg,Orlando Gorris,VI Muestra Itinerante de cine del Caribe. La musica en el Caribe,Muestra,MU 19,?,50 in,32 in,2013,,Cinemaateca,2,,,
ICAIC_Carteles_20160628_1114.jpg,Orlando Gorris,Muestra Itinerante de Cine del Caribe. 5to. Foro internacional. Mercado de Cine del Caribe,Muestra,,Offset,50 in,32 in,2013,F,Cinemateca,2,,,
ICAIC_Carteles_20160628_1133.jpg,Orlando Gorris,7 Muestra Itinerante de Cine del Caribe,Muestra,MU 21,Offset,69 in,45.5 in,2015,F,Cinemateca,3,,,
,Orlando Gorris,VI Muestra itinerante de cine del Caribe,Muestra,MU 20,Offset,32 in,50 in,,F,Cinemateca,,,,
ICAIC_Carteles_20160627_0823.jpg,Orlando Gorrris,Semana de cine africano,,,Serigrafía,68 in,49 in,2011,F,cinamteca,7,,,
,Orlando Yánes,Tiempo de amar,Filme,,Serigrafía,51 in,76 in,1984,,,,Cuba,Enrique Pineda Barnet,
ICAIC_Carteles_20160629_1164.jpg,Oscar Reguera (CHROMOS). ,Cancionero Cubano,Filme,FI0004,Litografía,64 in,97 in,1939,,Cinemateca,1,Cuba,Jaime Salvador,(impreso por Brunet y Hno.)
ICAIC_Carteles_20160629_1202.jpg,Oscar Reguera (CHROMOS). ,Mi tía de América,Filme,FI0006,Serigrafía,56 in,82 in,1939,,Cinemateca,1,Cuba,Jaime Salvador,impreso por Estudio Cillero y Machado)
,Oscar Reguera (CHROMOS). ,"Última melodía, La",Filme,FI0005,Litografía,64 in,97 in,1939,,Cinemateca,3,Cuba,Jaime Salvador,(impreso por Santé y Domínguez)
ICAIC_Carteles_20160628_1160.jpg,Oscar Reguera (CHROMOS). ,Oye esta canción,Filme,FI0009,Litografía,69 in,95.5 in,1947,,Cinemateca,1,Cuba,Raúl Medina,
ICAIC_Carteles_20160628_1125.jpg,Osmany Lorenzo,Leontina,,,offset,48 in,69 in,2016,F,Cinemateca,1,Cuba,Rudy Mora,
ICAIC_Carteles_20160627_0784.jpg,Osmany Torres,"Benny, El",Filme,FI0580,Serigrafía,41 in,75.5 in,2006,F,Cinemateca,8,Cuba,Jorge Luis Sánchez,
ICAIC_Carteles_20160628_1105.jpg,Otto Treto,Muestra Nacional del Audiovisual Joven ,MNNR,JR01,Offset,31 in,44.5 in,2000,F,Cinemateca,1,,,
ICAIC_Carteles_20160627_0493.jpg,Pablo Monterrey,"Imagen del deseo, La",Ciclo,CI23,Serigrafía,51 in,76 in,2010,A,Cinamteca,5,,,
ICAIC_Carteles_20160627_0566.jpg,Pablo Monterrey,50 Aniversario del estreno del Noticiero ICAIC Latinoamericano,Aniversario,AN52,Serigrafía,51 in,76 in,2010,A,Cinemateca,3,,,
ICAIC_Carteles_20160627_0567.jpg,Pablo Monterrey,Aniversario 80 del estreno de La Virgen de La Caridad,Aniversario,AN51,Serigrafía,51 in,76 in,2010,A,Cinemateca,3,,,
ICAIC_Carteles_20160627_0102.jpg,Pablo Monterrey,Filmes clásicos Diseño contemporáneo,Exposiciones,EX12,Serigrafía,51 in,76 in,2010,A,,,,,
,Pablo Monterrey,"Si, van diez",Exposiciones,EX 14,Serigrafía,51 in,76 in,2010,,,,,,
ICAIC_Carteles_20160627_0490.jpg,Pablo Monterrey,Centenario de Nicholas Ray,Aniversario,AN 54,Serigrafía,51 in,76 in,2011,A,Cinemateca,8,,,
,Pablo Monterrey,Sumbe,Filme,FI 1223,Serigrafía,51 in,76 in,2011,,Cinemateca,6,Cuba,Eduardo Moya,
ICAIC_Carteles_20160627_0488.jpg,Pablo Monterrey,Homenaje al aniversario 50 de la victoria de Girón,Aniversario,,Serigrafía,76 in,51 in,2011,A,Cinemateca,8,,,
ICAIC_Carteles_20160627_0497.jpg,Pablo Monterrey,Rock y cine,Ciclo,CI 32 ,Serigrfía,76 in,51 in,2011,A,Cinemateca,11,,,
ICAIC_Carteles_20160627_0495.jpg,Pablo Monterrey,"Película de Ana, La",Filme,FI1240,Serigrafía,51 in,76 in,2012,A,Cinemateca,4,Cuba,Daniel Díaz Torres,
ICAIC_Carteles_20160627_0844.jpg,Pablo Monterrey,"¡Si, van 10!",,,Serigrafía,50 in,70 in,2012,F,Cinemateca,1,,,
ICAIC_Carteles_20160627_0791.jpg,Pablo Monterrey,Malos en una ciudad mala,,,Serigrafía,70 in,50 in,2012,F,Cinemateca,1,Cuba,"Danny Campos, Emmanuel Martín",
ICAIC_Carteles_20160627_0491.jpg,Pablo Monterrey,Gabriel Garcia Márquez entre la literatura y el cine,Ciclo,CI 33,Serigrafía,76 in,51 in,2013,A,Cinemateca,5,,,
,Pablo Monterrey,Centenario de Nicholas Ray,Ciclo,,Serigrafía,76 in,51 in,,,Cinemateca,8,,,
ICAIC_Carteles_20160627_0570.jpg,Pablo Montes de Oca,45 Aniversario. Cinemateca de Cuba,Aniversario,AN20,Serigrafía,51 in,76 in,2005,A,Cinemateca,6,,,
ICAIC_Carteles_20160628_1096.jpg,Paris Volta,19. Festival del Nuevo Cine Latinoamericano,Festivales,FE29,Off-set,45 in,64 in,1997,,Cinemateca,3,,,
,Paris Volta,19. Festival del Nuevo Cine Latinoamericano,Festivales,,Off-set,45 in,64 in,1997,,,,,,
ICAIC_Carteles_20160628_1092.jpg,Paris Volta,20. Festival del Nuevo Cine Latinoamericano,Festivales,FE32,Off-set,43.7 in,62.5 in,1998,F,Cinemateca,3,,,
ICAIC_Carteles_20160628_1091.jpg,Paris Volta,21 Festival del Nuevo Cine Latinoamericano,Festivales,FE34,Off-set,46 in,60 in,1999,F,Cinemateca,2,,,
ICAIC_Carteles_20160628_1146.jpg,Paris Volta,40 Anviersario ICAIC,,,Offset,47 in,62 in,1999,F,Cinemateca,1,,,
,Paris Volta,21. Festival del Nuevo Cine Latinoamericano,Festivales,FE35,Off-set,46 in,60 in,1999,,,,,,
,Paris Volta,22. Festival del Nuevo Cine Latinoamericano,Festivales,FE37,Off-set,41 in,58 in,2000,,,,,,
ICAIC_Carteles_20160628_1145.jpg,Paris Volta,23. Festival del Nuevo Cine Latinoamericano,Festivales,FE38,Off-set,48.5 in,70.5 in,2001,F,Cinemateca,3,,,
ICAIC_Carteles_20160629_1258.jpg,Paris Volta,1er Festival Internacional del Cine Pobre,Festivales,FE60,Off-set,48 in,67 in,2003,,Cinemateca,2,,,
ICAIC_Carteles_20160627_0742.jpg,Paris Volta,25. Festival Internacional del Nuevo Cine Latinoamericano,Festivales,FE42,Serigrafía,51 in,76 in,2003,A,Cinemateca,1,,,
,París Volta,40 Aniversairo ICAIC,Aniversario,11472,Off-set,47 in,62 in,1998,,Cinemateca,1,,,
ICAIC_Carteles_20160628_1093.jpg,"Paris Volta, Irenaldo Fumero",19. Festival del Nuevo Cine Latinoamericano,Festivales,FE30,Off-set,49.5 in,51 in,1997,,,2,,,
ICAIC_Carteles_20160627_0807.jpg,Patricio Herrera Vega,Marcas de la memoria,Ciclo,,Serigrafía,70 in,50 in,2014,F,Cinemateca,1,,,
ICAIC_Carteles_20160627_0808.jpg,Patricio Herrera Vega,"Luz de inteligencia y amor, Una",Filme,FI 1270 ,Serigrafía,70 in,50 in,2015,F,Cinemateca,1,Cuba,Regino Oliver,
,Pavel Giroud,Nada,Filme,,Off-set,50 in,64.5 in,2001,F,Cinemateca,3,Cuba,Juan Carlos Cremata,
ICAIC_Carteles_20160628_1143.jpg,Pavel Giroud,Nada,Filme,FI0445,Serigrafía,51 in,76 in,2001,,Cinemateca ,6 serig-3 offset,Cuba - España - Francia,Juan Carlos Cremata,
ICAIC_Carteles_20160628_1141.jpg,Pavel Giroud,Viviendo al límite,,,Serigrafía,67 in,47 in,,F,Cinemateca,1,Cuba,Belkis Vega,
ICAIC_Carteles_20160628_0892.jpg,Pedro Fernández Franco,Leyenda,Filme,FI1120,Serigrafía,51 in,76 in,1973,C,Cinemateca,1,Polonia-URSS,Sylvester Checinski,
,Pedro Fernández Franco,Peters,Filme,FI1080,Serigrafía,51 in,76 in,1975,,,,URSS,Serguei Tarasov,
ICAIC_Carteles_20160627_0772.jpg,Pedro Juan Abreu,Ciclón,Filme,FI0416,Serigrafía,51 in,76 in,1999,A,Cinemateca,8,Cuba,Santiago Alvarez,
ICAIC_Carteles_20160627_0699.jpg,Pedro Juan Abreu,II Muestra Nacional de Nuevos Realizadores,MNNR,JR02,Serigrafía,51 in,76 in,2003,A,Cinemateca,2,,,
ICAIC_Carteles_20160627_0771.jpg,Pedro Juan Abreu,II Muestra Nacional de Nuevos Realizadores,MNNR,JR03,Serigrafía,51 in,76 in,2003,A,Cinemateca,2,,,
ICAIC_Carteles_20160627_0700.jpg,Pedro Juan Abreu,III Muestra Nacional de Nuevos Realizadores,MNNR,JR04,Serigrafía,51 in,76 in,2004,A,Cinemateca,3,,,
ICAIC_Carteles_20160627_0143.jpg,Pedro L. Donéstevez,Fresa y chocolate,Filme,FI0591,Serigrafía,51 in,76 in,1999,A,Cinemateca,7,Cuba,Tomás Gutiérrez Alea - Juan Carlos Tabio,
ICAIC_Carteles_20160630_1330.jpg,Pedro M. González Pulido,En el yermo húngaro,Filme,FI1097,Serigrafía,51 in,76 in,1974,D,Cinemateca,1,Hungría,Andras Kovacs,
ICAIC_Carteles_20160627_0494.jpg; ICAIC_Carteles_20160627_0496.jpg,Pedro M. González Pulido,"Hombre que venció el miedo, El",Filme,FI0241,Serigrafía,51 in,76 in,1974,B,Cinemateca,5,Estados Unidos,Martin Ritz,
ICAIC_Carteles_20160629_1273.jpg,Pedro M. González Pulido,"Pequeño comandante, El",Filme,FI1098,Serigrafía,51 in,76 in,1974,D,Cinemateca,1,RDA,Siegfried Hartmann,
ICAIC_Carteles_20160627_0499.jpg,Pedro M. González Pulido,Vacaciones de estado,Filme,FI0261,Serigrafía,51 in,76 in,1974,B,Cinemateca,5,Italia,Marco Leto,
,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 70,Offset,60 in,40 in,1997,,Cinemateca,,,,
ICAIC_Carteles_20160628_1077.jpg,Pepe Menéndez,Festival de Cine Francés,,,Offset,48.5 in,63.5 in,1997,F,Cinemateca,,,,
ICAIC_Carteles_20160628_1152.jpg,Pepe Menéndez,Festival de cine francés en Cuba,Festival,FE 73,Offset,62 in,50 in,2000,F,Cinemateca,1,,,
,Pepe Menéndez,Festival de Cine Francés,,,Serigrafía,62 in,45 in,2001,F,Cinemateca,1,,,
ICAIC_Carteles_20160628_1139.jpg,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 74,Offset,66 in,45 in,2001,,Cinemeteca,2,,,
,Pepe Menéndez,Festival de Cine Francés,Festivales,,Offset,63 in,45 in,2002,,Cinemateca,1,,,
ICAIC_Carteles_20160628_1138.jpg,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 75,Offset,63 in,45 in,2002,,Cinemateca,3,,,
,Pepe Menéndez,Festival de Cine Francés,,,Serigrafía,62.5 in,45 in,2002,F,Cinemateca,1,,,
,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 76,Offset,60 in,40 in,2003,,cinemateca,1,,,
,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 77,Offset,60 in,40 in,2004,,Cinemateca,1,,,
,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 78,Offset,60 in,40 in,2005,,Cinemateca,2,,,
ICAIC_Carteles_20160628_1151.jpg,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 79,Offset,60 in,40 in,2006,,Cinemateca,3,,,
ICAIC_Carteles_20160628_1142.jpg,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 80,Offset,58 in,46 in,2007,F,Cinemateca,4,Apropiación de una obra de Pedro Pablo Oliva,,
ICAIC_Carteles_20160627_0587.jpg,Pepe Menéndez,50 Aniversario del ICAIC,Aniversario,AN45,Serigrafía,51 in,76 in,2009,A,Cinemateca,11,,,
ICAIC_Carteles_20160627_0581.jpg,Pepe Menéndez,Montaje,Exposición,,Serigrafía,76 in,51 in,2011,A,Cinemateca,2,,,
ICAIC_Carteles_20160627_0573.jpg,Pepe Menéndez,Passapor,,,Serigrafía,76 in,51 in,2011,A,Cinemateca,1,,,
ICAIC_Carteles_20160627_0572.jpg,Pepe Menéndez,Soy Ñiko pero me defiendo,Exposición,,Serigrafía,76 in,51 in,2011,A,Cinemateca,1,,,
,Pepe Menéndez,Homenaje a Charles Chaplin,,,Serigrafía,51 in,76 in,2015,A,Cinemateca,1,,,
ICAIC_Carteles_20160627_0825.jpg,Pepe Menéndez,Cuba libre,Filme,FI 1269,Serigrafía,50 in,70 in,2015,F,Cinemateca,3,Cuba,Jorge Luis Sánchez,
ICAIC_Carteles_20160628_1157.jpg,Pepe Menéndez,100 años de Gaumont ,,,Offset,63 in,50 in,,F,Cinemateca,1,,,
,Pepe Menéndez,39 Festival internacional del Nuevo Cine Latinoamericano,Festivales,,Off-set,76 in,51 in,,,Cinemateca,3,,,
,Pepe Menéndez,Cuban poster Cinema Display,Otros,,Offset,46 in,28 in,,,Cinemateca,3,,,
ICAIC_Carteles_20160628_1112.jpg,Pepe Menéndez,Cuban Cinema Poster Display,,,Offset,28 in,45.5 in,,F,Cinemateca,,,,
ICAIC_Carteles_20160628_1140.jpg,Pepe Menéndez Lilliam,Festival de cine francés en Cuba,Festival,FE 72,Offset,63 in,43 in,1999,,Cinemateca,1,,,
,"Pepe Menéndez, Liliam",Fesitval du Cinema Français a Cuba,,,Serigrafía,63 in,43 in,1999,F,Cinemateca,1,,,
ICAIC_Carteles_20160628_1158.jpg,"Pepe Menéndez, Liliam",Film Francés. Festival du film français a Cuba,,,Offset,46 in,62 in,,F,,,,,
ICAIC_Carteles_20160627_0824.jpg,"Pepe Menéndez, Lily",35 Festival Internacional del Nuevo Cine Latinoamericano,Festivales,,Serigrafía,76 in,51 in,2013,F,Cinemateca,2,,,
ICAIC_Carteles_20160628_1153.jpg,"Pepe Menéndez, Lily",36 Festival Internacional del Nuevo Cine Latinoamericano,,,Offset,48 in,68 in,2014,F,Cinemateca,,,,
,Pepe Menéndez. Lilliam,Festival de cine francés en Cuba,Festival,FE 71,Offset,62.5 in,46 in,1998,,Cinemateca,1,,,
ICAIC_Carteles_20160627_0848.jpg,Pilar fernández Melo,Otra pelea cubana contra los demonios y el mar,,,Serigrafía,50 in,70 in,2012,F,Cinemateca,1,Cuba,"Tupac Pinilla, Raidel Araoz",
ICAIC_Carteles_20160627_0802.jpg,Pilar fernández Melo,"Isla y los signos, La",Filme,FI 1263,Serigrafía,70 in,50 in,2014,F,Cinemateca,3,Cuba,Raydel Araoz,
ICAIC_Carteles_20160629_1257.jpg,"PuntaG (Nelson Ponce, Jorge Ferret)",Festival Internacional del Cine Pobre seminario,Festivales,FE63,Off-set,37 in,59 in,2004,,Cinemateca,1,,,
ICAIC_Carteles_20160628_1117.jpg,"PuntaG (Nelson Ponce, Jorge Ferret)",Festival Internacional del Cine Pobre (tercero),Festivales,FE62,Off-set,50 in,75 in,2005,F,,,,,
ICAIC_Carteles_20160628_1118.jpg,"PuntaG (Nelson Ponce, Jorge Ferret)",4to. Festival Internacional del Cine Pobre,Festivales,FE59,Off-set,50 in,75 in,2006,F,,,,,
ICAIC_Carteles_20160629_1256.jpg,"PuntaG (Nelson Ponce, Jorge Ferret)",5 Festival Internacional del Cine Pobre,Festivales,FE61,Off-set,64 in,91 in,2007,,cinemateca,1,,,
,Quimantu,No basta con rezar,,,Offset, in, in,,,cinemateca,1,Chile ,Aldo Francia,
ICAIC_Carteles_20160627_0805.jpg,R. Karjzer,Semana de comedias polacas,,,Serigrafia,70 in,50 in,2010,F,Cinemateca,4,,,
,R. Mitjans,Lección de los árboles en fila,Filme,,Serigrafía,51 in,76 in,1975,,,,,,
,Rafael López Castro,10°. Festival del Nuevo Cine Latinoamericano ,Festivales,FE49,Off-set, in, in,1988,,,,,,
ICAIC_Carteles_20160627_0859.jpg,Rafael Morante,Buñuel,Ciclo,1925,Serigrafía,46 in,61 in,196,F,Cinemateca,1,,,
ICAIC_Carteles_20160627_0865.jpg,Rafael Morante,Cinemateca de Cuba. Ciclo de Clásicos Soviéticos,Ciclo,CI02,Litografía,38 in,53 in,1961,F,Cinemateca,2,,,
ICAIC_Carteles_20160629_1236.jpg,Rafael Morante,Ciclo de Shakespeare en el cine,Ciclo,CI04,Serigrafía,47 in,79 in,1962,,Cinemateca,2,,,
ICAIC_Carteles_20160627_0866.jpg,Rafael Morante,Gerard Philipe,Ciclo,CI05,Tecnica mixta,43 in,59 in,1963,F,Cinemateca,12,,,
,Rafael Morante Boyerizo,5 casquillos,Filme,1915,Serigrafía,52 in,66 in,1961,,,,,Frank Beyer,
,Rafael Morante Boyerizo,Alba regia,Filme,1946,Serigrafía,71 in,92 in,1961,,,,Hungría,?,
,Rafael Morante Boyerizo,"Caso Gleiwitz, El",Filme,,, in, in,1961,,,,,,
,Rafael Morante Boyerizo,"General de la Rovere, El",Filme,FI0517,Serigrafía, in, in,1961,,,,Italia,Roberto Rosellini,
,Rafael Morante Boyerizo,Hazaña del oficial de información,Filme,1851,Serigrafía,66 in,87 in,1961,,,,,Pavel Kadochnikov,
,Rafael Morante Boyerizo,"Maldito enredo, Un",Filme,FI0516,Serigrafía,55 in,76 in,1961,,,,Italia,Pietro Germi,
,Rafael Morante Boyerizo,Sampo,Filme,2091,Serigrafía,50 in,75 in,1961,,,,,Vasili Ordinski,
ICAIC_Carteles_20160629_1229.jpg,Rafael Morante Boyerizo,Cuba 58*,Filme,FI1027,Serigrafía,58 in,85 in,1962,,Cinemaeca,4,Cuba,Jorge Fraga y,
ICAIC_Carteles_20160627_0867.jpg,Rafael Morante Boyerizo,"12 sillas, Las",Filme,FI0035,Impresión Directa,42.5 in,61 in,1962,F,Cinemateca,5,Cuba,Tomás Gutiérrez Alea,
ICAIC_Carteles_20160629_1241.jpg,Rafael Morante Boyerizo,Historia de un ballet,Filme,FI0034,Serigrafía,50 in,83 in,1962,,Cinemateca,1,Cuba,José Massip,
,Rafael Morante Boyerizo,Muerte al invasor,Filme,FI0036,Serigrafía,55 in,76 in,1962,,Cinemateca,(2)1 muy deteriorado,Cuba,Tomás Gutiérrez Alea - Santiago Álvarez 3 de noviembre de 1962,
,Rafael Morante Boyerizo,"Acorazado Potemkin, El",Filme,2054,Serigrafía,46 in,76 in,1962,,,,URSS,Sergie Eisenstein,
,Rafael Morante Boyerizo,Aguas turbias,Filme,1894,Serigrafía,55 in,81 in,1962,,,,Italia-Francia,Louis Daquin,
,Rafael Morante Boyerizo,Arroz para el octavo ejército,Filme,1923,Serigrafía,50 in,83 in,1962,,,,China,Wei Jung,
,Rafael Morante Boyerizo,"Canción de los marineros, La",Filme,1917,Serigrafía,62 in,82 in,1962,,,,R.D.A,"Kurt Maetzig, Gunther Reisch",
,Rafael Morante Boyerizo,"Capitán Husita, El",Filme,2053,Serigrafía,56 in,81 in,1962,,,,checoslovaquia,Otakar Vavra,
,Rafael Morante Boyerizo,"Cielo despejado, El",Filme,1848,Serigrafía,60 in,79 in,1962,,,,URSS,Grigori Chujrai,
,Rafael Morante Boyerizo,Crónica de los pobres amantes,Filme,2085,Serigrafía,66 in,86 in,1962,,,,Italia,Carlo Lizzani,
,Rafael Morante Boyerizo,Donde el diablo no puede,Filme,2058,Serigrafía,56 in,81 in,1962,,,,,Zdenek Podskalsky,
,Rafael Morante Boyerizo,Donde no bastan las coartadas,Filme,FI1028,Serigrafía,56 in,82 in,1962,,,,Checoslovaquia,Vladimir Cech,
,Rafael Morante Boyerizo,Dos generaciones de nadadores,Filme,FI1030,Serigrafía,48 in,74 in,1962,,,,China,Hsieh Tien,
,Rafael Morante Boyerizo,"Espada mágica, La",Filme,2072,Serigrafía,56 in,77 in,1962,,,,,Gusein Seid-Zade,
,Rafael Morante Boyerizo,"Fiera, La",Filme,2703,Serigrafía,61 in,83 in,1962,,,,Hungría,Zoltan Fabri,
,Rafael Morante Boyerizo,"Gran Guerra, La",Filme,2130,Serigrafía,51 in,76 in,1962,,,,Francia-Italia,Mario Monicelli,
,Rafael Morante Boyerizo,"Hombre de dos caras, El",Filme,2047,Off-set,55 in,81 in,1962,,,,Checoslovaquia,Zbynek Brynych,
,Rafael Morante Boyerizo,"Hombre de verdad, Un",Filme,2071,Serigrafía,66 in,82 in,1962,,,,URSS,S/Director,
,Rafael Morante Boyerizo,Kapó,Filme,,, in, in,1962,,,,,,
,Rafael Morante Boyerizo,Latour en guardia,Filme,1928,Serigrafía,54 in,74 in,1962,,,,yugoeslavia,Georges Lampin,
,Rafael Morante Boyerizo,Lissy,Filme,1909,Serigrafía,62 in,92 in,1962,,,,R.D.A,Konrad Wolf,
,Rafael Morante Boyerizo,Marcha militar,Filme,1948,Serigrafía,51 in,76 in,1962,,,,Hungría,Endre Marton,
,Rafael Morante Boyerizo,Más allá de los abetos,Filme,1932,Serigrafía,55 in,81 in,1962,,,,Rumanía,"Mircea Dragan, Mihai Iacob",
,Rafael Morante Boyerizo,No fue en vano,Filme,2214,Serigrafía,53 in,76 in,1962,,,,,Nikola Tanhofer,
,Rafael Morante Boyerizo,"Padre Brne, El",Filme,1912,Serigrafía,53 in,72 in,1962,,,,yugoeslavia,Fedor Hansekovic,
,Rafael Morante Boyerizo,"Profesor Mamlock, El",Filme,1910,Serigrafía,49 in,72 in,1962,,,,R.D.A,Konrad Wolf,
ICAIC_Carteles_20160629_1233.jpg,Rafael Morante Boyerizo,Alba de Cuba*,Filme,2070,Serigrafía,56 in,82 in,1963,,Cinematec,1,URSS,Roman Karmen,
,Rafael Morante Boyerizo,9 días de un año,Filme,2064,Serigrafía,56 in,82 in,1963,,,,URSS,Mijail Romm,
,Rafael Morante Boyerizo,Cielo del Báltico.  I y II partes,Filme,2027,Serigrafía,51 in,80 in,1963,,,,URSS,Vladimir Venguerov,
,Rafael Morante Boyerizo,Cinco días y 5 noches,Filme,2089,Serigrafía,56 in,81 in,1963,,,,URSS-RDA,"Heinz Thiel, Anatoli Golowarow",
